 2.64626087e-02  6.89276124e-01  2.64626087e-02  6.66392889e+00  2.64626087e-02  6.66265798e+00  2.64626087e-02  1.14880311e-01  2.64626087e-02  5.19034120e-01  2.64626087e-02  3.49616277e-01  2.64626087e-02  2.93308989e-05  2.64626087e-02  1.34919842e-02  2.64626087e-02  3.49639711e-13  2.64626087e-02  1.14879163e-06  2.64626087e-02  2.83736673e-06 
 2.74626087e-02  5.66233066e-01  2.74626087e-02  6.53688033e+00  2.74626087e-02  6.53561027e+00  2.74626087e-02  9.43729640e-02  2.74626087e-02  5.09042791e-01  2.74626087e-02  2.88087342e-01  2.74626087e-02  2.40950241e-05  2.74626087e-02  1.10814856e-02  2.74626087e-02  2.88109156e-13  2.74626087e-02  9.43720203e-07  2.74626087e-02  9.53171239e-07 
 2.84626087e-02  4.65204943e-01  2.84626087e-02  6.41014778e+00  2.84626087e-02  6.40888318e+00  2.84626087e-02  7.75348033e-02  2.84626087e-02  4.99080608e-01  2.84626087e-02  2.37566629e-01  2.84626087e-02  1.97959550e-05  2.84626087e-02  9.10246599e-03  2.84626087e-02  2.37571691e-13  2.84626087e-02  7.75340280e-07  2.84626087e-02 -5.64594414e-07 
 2.94626087e-02  3.82250492e-01  2.94626087e-02  6.28414647e+00  2.94626087e-02  6.28289104e+00  2.94626087e-02  6.37089462e-02  2.94626087e-02  4.89179677e-01  2.94626087e-02  1.96061531e-01  2.94626087e-02  1.62659784e-05  2.94626087e-02  7.47765822e-03  2.94626087e-02  1.96067277e-13  2.94626087e-02  6.37083092e-07  2.94626087e-02 -1.78215308e-06 
 3.04626087e-02  3.14134239e-01  3.04626087e-02  6.15920738e+00  3.04626087e-02  6.15796403e+00  3.04626087e-02  5.23561427e-02  3.04626087e-02  4.79365565e-01  3.04626087e-02  1.61953428e-01  3.04626087e-02  1.33674144e-05  3.04626087e-02  6.14363316e-03  3.04626087e-02  1.61958018e-13  3.04626087e-02  5.23556192e-07  3.04626087e-02 -2.75385544e-06 
 3.14626087e-02  2.58200097e-01  3.14626087e-02  6.03559251e+00  3.14626087e-02  6.03436356e+00  3.14626087e-02  4.30337081e-02  3.14626087e-02  4.69658487e-01  3.14626087e-02  1.33893605e-01  3.14626087e-02  1.09872382e-05  3.14626087e-02  5.04832156e-03  3.14626087e-02  1.33897750e-13  3.14626087e-02  4.30332777e-07  3.14626087e-02 -3.52430651e-06 
 3.24626087e-02  2.12267601e-01  3.24626087e-02  5.91350744e+00  3.24626087e-02  5.91229469e+00  3.24626087e-02  3.53782284e-02  3.24626087e-02  4.60074281e-01  3.24626087e-02  1.10766284e-01  3.24626087e-02  9.03266389e-06  3.24626087e-02  4.14897954e-03  3.24626087e-02  1.10770476e-13  3.24626087e-02  3.53778746e-07  3.24626087e-02 -4.13011132e-06 
 3.34626087e-02  1.74546727e-01  3.34626087e-02  5.79311166e+00  3.34626087e-02  5.79191650e+00  3.34626087e-02  2.90913636e-02  3.34626087e-02  4.50625206e-01  3.34626087e-02  9.16808913e-02  3.34626087e-02  7.42752030e-06  3.34626087e-02  3.41051842e-03  3.34626087e-02  9.16843808e-14  3.34626087e-02  2.90910727e-07  3.34626087e-02 -4.60130797e-06 
 3.44626087e-02  1.43567963e-01  3.44626087e-02  5.67452697e+00  3.44626087e-02  5.67335044e+00  3.44626087e-02  2.39281933e-02  3.44626087e-02  4.41320601e-01  3.44626087e-02  7.59085508e-02  3.44626087e-02  6.10927503e-06  3.44626087e-02  2.80413358e-03  3.44626087e-02  7.59110483e-14  3.44626087e-02  2.39279540e-07  3.44626087e-02 -4.96254396e-06 
 3.54626087e-02  1.18124913e-01  3.54626087e-02  5.55784447e+00  3.54626087e-02  5.55668735e+00  3.54626087e-02  1.96876495e-02  3.54626087e-02  4.32167423e-01  3.54626087e-02  6.28583970e-02  3.54626087e-02  5.02659203e-06  3.54626087e-02  2.30617888e-03  3.54626087e-02  6.28601887e-14  3.54626087e-02  1.96874527e-07  3.54626087e-02 -5.23404184e-06 
