 2.51991596e-05  7.96049044e+00  2.51991596e-05  7.96171951e+00  2.51991596e-05  7.96171951e+00  2.51991596e-05  1.32674841e+00  2.51991596e-05  3.34922116e-04  2.51991596e-05  1.04455267e+00  2.51991596e-05  3.38744274e-04  2.51991596e-05  1.56006226e-01  2.51991596e-05  6.92593568e-12  2.51991596e-05  1.32674841e-05  2.51991596e-05  1.32669259e-04 
 3.50047717e-05  7.94515962e+00  3.50047717e-05  7.94639605e+00  3.50047717e-05  7.94639605e+00  3.50047717e-05  1.32419327e+00  3.50047717e-05  4.64807691e-04  3.50047717e-05  1.04442047e+00  3.50047717e-05  3.38091899e-04  3.50047717e-05  1.55704272e-01  3.50047717e-05  6.91073707e-12  3.50047717e-05  1.32419327e-05  3.50047717e-05  1.32411580e-04 
 5.46159958e-05  7.91458693e+00  5.46159958e-05  7.91581391e+00  5.46159958e-05  7.91581391e+00  5.46159958e-05  1.31909782e+00  5.46159958e-05  7.23746047e-04  5.46159958e-05  1.04415545e+00  5.46159958e-05  3.36790933e-04  5.46159958e-05  1.55102102e-01  5.46159958e-05  6.88042942e-12  5.46159958e-05  1.31909782e-05  5.46159958e-05  1.31897720e-04 
 9.38384440e-05  7.85379558e+00  9.38384440e-05  7.85501834e+00  9.38384440e-05  7.85501834e+00  9.38384440e-05  1.30896593e+00  9.38384440e-05  1.23830782e-03  9.38384440e-05  1.04362532e+00  9.38384440e-05  3.34204067e-04  9.38384440e-05  1.53904682e-01  9.38384440e-05  6.82016823e-12  9.38384440e-05  1.30896593e-05  9.38384440e-05  1.30875955e-04 
 1.72283340e-04  7.73361550e+00  1.72283340e-04  7.73481878e+00  1.72283340e-04  7.73481878e+00  1.72283340e-04  1.28893592e+00  1.72283340e-04  2.25430044e-03  1.72283340e-04  1.04256531e+00  1.72283340e-04  3.29090021e-04  1.72283340e-04  1.51537250e-01  1.72283340e-04  6.70104818e-12  1.72283340e-04  1.28893592e-05  1.72283340e-04  1.28856020e-04 
 3.29173133e-04  7.49876035e+00  3.29173133e-04  7.49994526e+00  3.29173133e-04  7.49994526e+00  3.29173133e-04  1.24979339e+00  3.29173133e-04  4.23477493e-03  3.29173133e-04  1.04040294e+00  3.29173133e-04  3.19096185e-04  3.29173133e-04  1.46909030e-01  3.29173133e-04  6.46835546e-12  3.29173133e-04  1.24979339e-05  3.29173133e-04  1.24908760e-04 
 6.42952719e-04  7.05025342e+00  6.42952719e-04  7.05138408e+00  6.42952719e-04  7.05138408e+00  6.42952719e-04  1.17504224e+00  6.42952719e-04  7.99751356e-03  6.42952719e-04  1.03603239e+00  6.42952719e-04  3.00010784e-04  6.42952719e-04  1.38064812e-01  6.42952719e-04  6.02421921e-12  6.42952719e-04  1.17504224e-05  6.42952719e-04  1.17370932e-04 
 1.00000000e-03  6.57262914e+00  1.00000000e-03  6.57370593e+00  1.00000000e-03  6.57370593e+00  1.00000000e-03  1.09543819e+00  1.00000000e-03  1.19736093e-02  1.00000000e-03  1.03094242e+00  1.00000000e-03  2.79686346e-04  1.00000000e-03  1.28633782e-01  1.00000000e-03  5.55168505e-12  1.00000000e-03  1.09543819e-05  1.00000000e-03  1.09344259e-04 
 1.06275592e-03  6.49264393e+00  1.06275592e-03  6.49370614e+00  1.06275592e-03  6.49370614e+00  1.06275592e-03  1.08210732e+00  1.06275592e-03  1.26355150e-02  1.06275592e-03  1.03004748e+00  1.06275592e-03  2.76282720e-04  1.06275592e-03  1.27052926e-01  1.06275592e-03  5.47259479e-12  1.06275592e-03  1.08210732e-05  1.06275592e-03  1.08000140e-04 
 1.18826775e-03  6.33464122e+00  1.18826775e-03  6.33568956e+00  1.18826775e-03  6.33568956e+00  1.18826775e-03  1.05577354e+00  1.18826775e-03  1.39410254e-02  1.18826775e-03  1.02820999e+00  1.18826775e-03  2.69559201e-04  1.18826775e-03  1.23927214e-01  1.18826775e-03  5.31642962e-12  1.18826775e-03  1.05577354e-05  1.18826775e-03  1.05345003e-04 
 1.43929142e-03  6.03016605e+00  1.43929142e-03  6.03117403e+00  1.43929142e-03  6.03117403e+00  1.43929142e-03  1.00502768e+00  1.43929142e-03  1.64449425e-02  1.43929142e-03  1.02449703e+00  1.43929142e-03  2.56602811e-04  1.43929142e-03  1.17895023e-01  1.43929142e-03  5.01566751e-12  1.43929142e-03  1.00502768e-05  1.43929142e-03  1.00228685e-04 
 1.94133876e-03  5.46475520e+00  1.94133876e-03  5.46569549e+00  1.94133876e-03  5.46569549e+00  1.94133876e-03  9.10792534e-01  1.94133876e-03  2.10501745e-02  1.94133876e-03  1.01682768e+00  1.94133876e-03  2.32542775e-04  1.94133876e-03  1.06636386e-01  1.94133876e-03  4.45792618e-12  1.94133876e-03  9.10792534e-06  1.94133876e-03  9.07284172e-05 
 2.94133876e-03  4.49635628e+00  2.94133876e-03  4.49715847e+00  2.94133876e-03  4.49715847e+00  2.94133876e-03  7.49392714e-01  2.94133876e-03  2.88109386e-02  2.94133876e-03  1.00041180e+00  2.94133876e-03  1.91334310e-04  2.94133876e-03  8.64278724e-02  2.94133876e-03  3.50594341e-12  2.94133876e-03  7.49392714e-06  2.94133876e-03  7.44590891e-05 
 3.94133876e-03  4.04910019e+00  3.94133876e-03  4.04913214e+00  3.94133876e-03  4.04913214e+00  3.94133876e-03  6.74850032e-01  3.94133876e-03  3.52382858e-02  3.94133876e-03  9.90724920e-01  3.94133876e-03  1.72302136e-04  3.94133876e-03  2.49565107e-03  3.94133876e-03  3.06837432e-12  3.94133876e-03  6.74850032e-06  3.94133876e-03  6.68976984e-05 
 4.94133876e-03  4.02959189e+00  4.94133876e-03  4.02958586e+00  4.94133876e-03  4.02958586e+00  4.94133876e-03  6.71598648e-01  4.94133876e-03  4.11430645e-02  4.94133876e-03  9.90259839e-01  4.94133876e-03  1.71471995e-04  4.94133876e-03  9.07401012e-04  4.94133876e-03  3.04933111e-12  4.94133876e-03  6.71598648e-06  4.94133876e-03  6.64741470e-05 
